AppID	Name	Positive	Negative	Rating
335000 	Tormentum - Dark Sorrow 	1,604 	98 	89.53%
55150 	Warhammer 40,000: Space Marine 	7,184 	593 	89.52%
286100 	You Have to Win the Game 	4,902 	383 	89.52%
209080 	Guns of Icarus Online 	12,222 	1,075 	89.51%
253840 	Shantae: Half-Genie Hero 	1,585 	97 	89.51%
382000 	Mindshow 	284 	5 	89.51%
402620 	Kindred Spirits on the Roof 	491 	17 	89.51%
204530 	Infested Planet 	1,778 	113 	89.48%
601430 	The Evil Within 2 	6,690 	550 	89.48%
421660 	Harmonia 	300 	6 	89.47%
224760 	FEZ 	10,005 	868 	89.46%
460790 	Bayonetta 	6,193 	507 	89.44%
283640 	Salt and Sanctuary 	6,058 	495 	89.43%
285310 	RollerCoaster Tycoon: Deluxe 	2,768 	198 	89.42%
3920 	Sid Meier's Pirates! 	2,426 	169 	89.41%
317360 	Double Action: Boogaloo 	8,697 	747 	89.41%
397740 	Hylics 	349 	9 	89.41%
529150 	Lazerbait 	314 	7 	89.41%
32150 	Everyday Genius: SquareLogic 	294 	6 	89.39%
41500 	Torchlight 	3,562 	269 	89.39%
255340 	Escape Goat 2 	294 	6 	89.39%
322110 	20XX 	2,101 	142 	89.39%
10180 	Call of Duty: Modern Warfare 2 	27,492 	2,643 	89.38%
466300 	Planescape: Torment: Enhanced Edition 	687 	31 	89.38%
34030 	Napoleon: Total War 	7,634 	650 	89.37%
238070 	Shadow Warrior Classic (1997) 	934 	49 	89.36%
259530 	Savant - Ascent 	2,421 	170 	89.36%
491950 	Orwell 	4,074 	317 	89.36%
799070 	Zup! 8 	412 	13 	89.36%
242550 	Rayman Legends 	2,761 	200 	89.35%
303590 	Hidden in Plain Sight 	234 	3 	89.35%
418370 	RESIDENT EVIL 7 biohazard / BIOHAZARD 7 resident evil 	16,063 	1,484 	89.35%
520440 	GUILTY GEAR Xrd -REVELATOR- 	1,716 	111 	89.35%
582500 	We Were Here 	6,743 	566 	89.35%
294860 	Valkyria Chronicles™ 	8,097 	697 	89.34%
204030 	Fable - The Lost Chapters 	4,062 	317 	89.33%
274170 	Hotline Miami 2: Wrong Number 	18,951 	1,782 	89.33%
384630 	Aviary Attorney 	875 	45 	89.33%
251130 	Chroma Squad 	2,417 	171 	89.32%
370280 	Season of 12 Colors 	1,284 	77 	89.29%
12150 	Max Payne 2: The Fall of Max Payne 	2,054 	141 	89.28%
211820 	Starbound 	69,050 	7,133 	89.26%
230230 	Divinity: Original Sin (Classic) 	10,380 	933 	89.24%
313730 	Sunrider: Mask of Arcadius 	2,308 	164 	89.24%
467380 	Khimera: Destroy All Monster Girls 	739 	36 	89.24%
346560 	Hero of the Kingdom II 	1,197 	71 	89.23%
815780 	PIPE 	583 	25 	89.23%
448510 	Overcooked 	4,673 	380 	89.22%
448850 	Overload 	300 	7 	89.22%
218680 	Scribblenauts Unlimited 	6,242 	530 	89.21%
374320 	DARK SOULS™ III 	75,280 	7,859 	89.21%
552590 	The Sexy Brutale 	1,501 	96 	89.21%
12110 	Grand Theft Auto: Vice City 	7,859 	688 	89.20%
235980 	Tetrobot and Co. 	350 	10 	89.20%
591630 	Candleman: The Complete Journey 	383 	12 	89.20%
270450 	Robot Roller-Derby Disco Dodgeball 	2,983 	226 	89.18%
251470 	TowerFall Ascension 	1,742 	117 	89.17%
351700 	UnReal World 	474 	18 	89.17%
435030 	Lost Lands: Mahjong 	3,518 	275 	89.17%
506870 	Unexplored 	380 	12 	89.17%
286260 	fault - milestone one 	2,109 	149 	89.16%
375480 	Chronicon 	955 	53 	89.16%
394510 	HELLDIVERS™ 	11,259 	1,032 	89.16%
209370 	Analogue: A Hate Story 	1,818 	124 	89.15%
7940 	Call of Duty 4: Modern Warfare 	8,004 	710 	89.13%
221680 	Rocksmith® 2014 Edition - Remastered 	7,368 	648 	89.12%
238010 	Deus Ex: Human Revolution - Director's Cut 	11,340 	1,046 	89.12%
11450 	Overlord 	3,140 	243 	89.11%
265630 	Fistful of Frags 	21,824 	2,136 	89.11%
2300 	DOOM II: Hell on Earth 	2,102 	150 	89.10%
448370 	IS Defense 	930 	52 	89.09%
345820 	Shantae and the Pirate's Curse 	1,315 	83 	89.08%
410980 	Master of Orion 2 	291 	7 	89.08%
559610 	Love Ribbon 	651 	31 	89.08%
322210 	Guns, Gore & Cannoli 	1,384 	89 	89.07%
377840 	FINAL FANTASY IX 	3,456 	274 	89.07%
564050 	Bud Spencer & Terence Hill - Slaps And Beans 	449 	17 	89.07%
300570 	Infinifactory 	1,335 	85 	89.06%
666140 	My Time At Portia 	3,591 	287 	89.06%
674940 	Stick Fight: The Game 	16,021 	1,539 	89.06%
284790 	Nightmares from the Deep 2: The Siren`s Call 	521 	22 	89.05%
353090 	Chicken Invaders 5 	371 	12 	89.05%
546390 	Brief Karate Foolish 	1,602 	108 	89.04%
491040 	Bot Vice 	519 	22 	89.03%
239800 	Bleed 	1,608 	109 	89.02%
296970 	Renowned Explorers: International Society 	1,841 	129 	89.02%
272600 	Detective Grimoire 	1,032 	61 	89.01%
284810 	Nightmares from the Deep 3: Davy Jones 	443 	17 	89.00%
375820 	Human Resource Machine 	1,824 	128 	89.00%
398000 	Little Big Adventure 2 	194 	2 	89.00%
477160 	Human: Fall Flat 	16,027 	1,552 	89.00%
20540 	Company of Heroes: Tales of Valor 	1,272 	81 	88.99%
234140 	Mad Max 	30,278 	3,080 	88.99%
57690 	Tropico 4 	8,282 	753 	88.98%
271900 	Hexcells Plus 	1,162 	72 	88.98%
437160 	The Lion's Song 	1,282 	82 	88.98%
667970 	VTOL VR 	381 	13 	88.98%
107310 	Cthulhu Saves the World 	2,808 	218 	88.96%
406550 	Umineko When They Cry - Question Arcs 	248 	5 	88.96%
255390 	Max: The Curse of Brotherhood 	921 	53 	88.95%
266510 	Hand of Fate 	7,702 	698 	88.94%
521200 	Epic Battle Fantasy 3 	635 	31 	88.94%
307580 	Technobabylon 	700 	36 	88.93%
530120 	VR The Diner Duo 	279 	7 	88.90%
411970 	TY the Tasmanian Tiger 2 	295 	8 	88.89%
207320 	Ys: The Oath in Felghana 	861 	49 	88.88%
451760 	Highway Blossoms 	668 	34 	88.88%
490840 	Gnomes & Goblins (preview) 	448 	18 	88.88%
530350 	Smashbox Arena 	358 	12 	88.88%
593200 	The Adventures of Fei Duanmu 端木斐异闻录 	1,140 	72 	88.86%
13250 	Unreal Gold 	704 	37 	88.85%
512180 	Nightshade 	241 	5 	88.83%
107600 	Waves 	949 	57 	88.80%
353330 	Love at First Sight 	723 	39 	88.80%
203140 	Hitman: Absolution 	21,166 	2,158 	88.77%
460850 	Allumette 	395 	15 	88.77%
544180 	Orbox C 	163 	1 	88.77%
314180 	Deathsmiles 	254 	6 	88.76%
320300 	Car Mechanic Simulator 2015 	7,265 	672 	88.75%
457140 	Oxygen Not Included 	9,144 	868 	88.75%
10500 	Empire: Total War 	13,658 	1,350 	88.74%
115100 	Costume Quest 	2,479 	195 	88.74%
370020 	Templar Battleforce 	600 	30 	88.74%
376300 	GUILTY GEAR Xrd -SIGN- 	1,870 	139 	88.72%
588690 	Peace, Death! 	826 	48 	88.72%
758530 	Sprout 	448 	19 	88.72%
730 	Counter-Strike: Global Offensive 	2,272,193 	276,267 	88.70%
13570 	Tom Clancy's Splinter Cell: Chaos Theory 	1,590 	114 	88.70%
438270 	Learn Japanese To Survive - Hiragana Battle 	1,088 	70 	88.70%
705120 	DeathComing 	1,635 	118 	88.70%
274350 	Dropsy 	1,037 	66 	88.68%
516480 	Pinkman 	178 	2 	88.67%
274500 	Brigador: Up-Armored Edition 	1,289 	88 	88.66%
520010 	Climbey 	498 	23 	88.66%
590380 	Into the Breach 	2,734 	222 	88.66%
3480 	Peggle Deluxe 	974 	61 	88.65%
211740 	Thief 2 	743 	42 	88.65%
275390 	Guacamelee! Super Turbo Championship Edition 	1,411 	99 	88.65%
345610 	The Fruit of Grisaia 	616 	32 	88.65%
2620 	Call of Duty 	1,319 	91 	88.64%
329130 	Reassembly 	1,984 	152 	88.62%
6010 	Indiana Jones and the Fate of Atlantis 	534 	26 	88.61%
658560 	Zup! 7 	560 	28 	88.61%
314410 	Rampage Knights 	1,936 	148 	88.60%
359870 	FINAL FANTASY X/X-2 HD Remaster 	5,529 	505 	88.60%
490220 	Prismata 	174 	2 	88.58%
522040 	Princess Remedy In A Heap of Trouble 	174 	2 	88.58%
668630 	Tricolour Lovestory 	8,927 	865 	88.58%
476240 	KNIGHTS 	408 	17 	88.57%
370910 	Kathy Rain 	913 	57 	88.56%
733990 	I Can't Believe It's Not Gambling GOTY Edition 	817 	49 	88.56%
225160 	Shadow Warrior Classic Redux 	1,686 	126 	88.55%
431240 	Golf With Your Friends 	12,963 	1,307 	88.55%
205910 	Tiny and Big: Grandpa's Leftovers 	3,360 	288 	88.54%
477740 	Zero Escape: The Nonary Games 	446 	20 	88.52%
586880 	Mini Ghost 	241 	6 	88.52%
2320 	Quake II 	1,124 	76 	88.50%
368390 	The Darkside Detective 	389 	16 	88.50%
758090 	Monobeno 	189 	3 	88.50%
15710 	Oddworld: Abe's Exoddus 	748 	44 	88.49%
107410 	Arma 3 	93,816 	10,757 	88.49%
363970 	Clicker Heroes 	40,853 	4,499 	88.49%
416680 	Zombie Night Terror 	832 	51 	88.49%
658620 	Wonderful Everyday Down the Rabbit-Hole 	239 	6 	88.49%
239350 	Spelunky 	7,841 	759 	88.48%
505040 	FORTIFY 	711 	41 	88.48%
362620 	Software Inc. 	2,162 	173 	88.47%
583470 	The End Is Nigh 	1,242 	87 	88.47%
624460 	Fantasynth: Chez Nous 	205 	4 	88.47%
9010 	Return to Castle Wolfenstein 	2,582 	214 	88.46%
415420 	Nyan Cat: Lost In Space 	1,318 	94 	88.46%
691450 	Misao: Definitive Edition 	187 	3 	88.46%
92800 	SpaceChem 	3,537 	310 	88.45%
107200 	Space Pirates and Zombies 	2,251 	182 	88.45%
647960 	Rusted Warfare - RTS 	269 	8 	88.45%
464450 	DoDonPachi Resurrection 	357 	14 	88.44%
38400 	Fallout 	5,595 	524 	88.43%
251490 	Gravity Ghost 	252 	7 	88.43%
351710 	Hyperdimension Neptunia Re;Birth2 Sisters Generation 	2,043 	163 	88.41%
368950 	Jigoku Kisetsukan: Sense of the Seasons 	1,536 	115 	88.41%
435120 	Rusty Lake Hotel 	996 	66 	88.41%
537110 	Angels of Death 	834 	52 	88.41%
337320 	Paint the Town Red 	4,267 	387 	88.40%
306020 	Bloons TD5 	3,314 	290 	88.39%
412670 	Bullet Heaven 2 	201 	4 	88.39%
80360 	Blackwell Deception 	280 	9 	88.38%
218060 	BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien 	2,564 	215 	88.38%
259550 	Hero of the Kingdom 	2,673 	226 	88.38%
287450 	Rise of Nations: Extended Edition 	4,567 	420 	88.37%
207490 	Rayman Origins 	1,354 	99 	88.36%
42670 	Singularity 	2,373 	197 	88.35%
399600 	I and Me 	293 	10 	88.35%
440880 	The Count Lucanor 	574 	31 	88.35%
263760 	Turbo Dismount 	3,751 	337 	88.34%
328080 	Rise to Ruins 	1,195 	85 	88.33%
562500 	Warstone TD 	741 	45 	88.33%
56400 	Warhammer 40,000: Dawn of War II - Retribution 	6,111 	588 	88.32%
228360 	Full Throttle Remastered 	846 	54 	88.32%
251830 	Stick It To The Man! 	520 	27 	88.31%
434170 	The Jackbox Party Pack 3 	581 	32 	88.30%
573170 	Fidel Dungeon Rescue 	197 	4 	88.30%
242920 	Banished 	23,175 	2,523 	88.29%
67370 	The Darkness II 	9,980 	1,017 	88.28%
359140 	Kick Ass Commandos 	346 	14 	88.28%
326480 	If My Heart Had Wings 	2,306 	193 	88.27%
396350 	Bleed 2 	258 	8 	88.25%
235780 	MINERVA: Metastasis 	914 	61 	88.24%
344480 	Quell 	160 	2 	88.24%
24810 	Command and Conquer 3: Kane's Wrath 	924 	62 	88.23%
251150 	The Legend of Heroes: Trails in the Sky 	3,102 	275 	88.23%
348620 	Voices from the Sea 	1,058 	74 	88.23%
555950 	Danganronpa Another Episode: Ultra Despair Girls 	659 	39 	88.23%
268990 	The Dishwasher: Vampire Smile 	300 	11 	88.22%
315460 	Dig or Die 	2,372 	201 	88.22%
32440 	LEGO® Star Wars™: The Complete Saga 	2,448 	209 	88.21%
463270 	Ghost 1.0 	1,186 	86 	88.21%
383270 	Hue 	596 	34 	88.20%
595140 	Immortal Redneck 	761 	48 	88.20%
20820 	Shatter 	930 	63 	88.19%
201810 	Wolfenstein: The New Order 	24,466 	2,707 	88.19%
397270 	A Kiss For The Petals - Remembering How We Met 	895 	60 	88.18%
397340 	SimplePlanes 	4,237 	397 	88.17%
566160 	Zup! 6 	826 	54 	88.17%
314230 	Rodina 	1,004 	70 	88.16%
22100 	Mount & Blade 	2,858 	253 	88.15%
220260 	Farming Simulator 2013 	3,910 	363 	88.15%
438320 	Rush Rover 	138 	1 	88.15%
305760 	Redirection 	118 	0 	88.14%
440540 	Ara Fell 	391 	18 	88.14%
450220 	Overload Playable Teaser 	554 	31 	88.14%
452510 	UNDER NIGHT IN-BIRTH Exe:Late 	530 	29 	88.14%
529780 	Disturbed 	1,131 	82 	88.14%
644570 	Material Girl 	5,268 	510 	88.14%
262850 	The Journey Down: Chapter Two 	309 	12 	88.13%
377670 	G-senjou no Maou - The Devil on G-String 	252 	8 	88.13%
480490 	Prey 	13,310 	1,417 	88.13%
506610 	Five Nights at Freddy's: Sister Location 	4,577 	436 	88.12%
210770 	Sanctum 2 	11,201 	1,178 	88.11%
241320 	Ittle Dew 	875 	59 	88.11%
292600 	Duet 	576 	33 	88.11%
755980 	Deployment 	205 	5 	88.11%
225840 	Sven Co-op 	10,076 	1,051 	88.10%
441050 	Polandball: Can into Space! 	361 	16 	88.09%
512250 	Oh...Sir! The Insult Simulator 	2,299 	198 	88.08%
446840 	Splasher 	462 	24 	88.07%
224260 	No More Room in Hell 	45,938 	5,354 	88.05%
346900 	AdVenture Capitalist 	34,324 	3,940 	88.05%
234670 	NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst 	8,050 	828 	88.04%
313160 	Farming Simulator 15 	9,881 	1,037 	88.04%
453340 	Hustle Cat 	616 	37 	88.04%
301300 	Chicken Invaders 4 	217 	6 	88.03%
35130 	Lara Croft and the Guardian of Light 	2,290 	199 	88.02%
715010 	Diamo XL 	201 	5 	88.02%
332800 	Five Nights at Freddy's 2 	8,053 	831 	88.01%
356400 	Thumper 	1,482 	118 	88.00%
391720 	Layers of Fear 	10,212 	1,080 	88.00%
298600 	Lovely Planet 	2,018 	172 	87.99%
457550 	Bigscreen Beta 	815 	55 	87.99%
516750 	My Summer Car 	9,841 	1,039 	87.99%
599390 	Battle for Wesnoth 	315 	13 	87.99%
744800 	Banyu Lintar Angin - Little Storm - 	245 	8 	87.99%
22230 	Rock of Ages 	2,517 	224 	87.97%
41300 	Altitude 	1,506 	121 	87.97%
241260 	Sherlock Holmes: Crimes and Punishments 	1,747 	145 	87.97%
418070 	Turbo Pug 	2,984 	273 	87.97%
95700 	The Cat and the Coup 	779 	52 	87.96%
587470 	Chroma Lab 	166 	3 	87.95%
207080 	Indie Game: The Movie 	1,490 	120 	87.94%
757240 	Aimtastic 	284 	11 	87.93%
201310 	X3: Albion Prelude 	1,086 	81 	87.92%
328760 	SanctuaryRPG: Black Edition 	1,148 	87 	87.92%
410890 	Higurashi When They Cry Hou - Ch.2 Watanagashi 	256 	9 	87.92%
249680 	Marlow Briggs 	1,629 	135 	87.89%
323320 	Grow Home 	3,622 	345 	87.89%
397460 	The Jackbox Party Pack 2 	473 	26 	87.89%
716650 	Yorkshire Gubbins 	110 	0 	87.89%
113020 	Monaco 	7,012 	726 	87.88%
517910 	Sisyphus Reborn 	635 	40 	87.88%
604450 	Another Adventure 	3,707 	355 	87.88%
3900 	Sid Meier's Civilization IV 	1,253 	98 	87.87%
353540 	Stephen's Sausage Roll 	447 	24 	87.87%
446750 	Portal Stories: VR 	713 	47 	87.87%
417290 	Ghost of a Tale 	1,282 	101 	87.86%
469990 	NEKOPALIVE 	1,035 	77 	87.86%
329050 	Devil May Cry® 4 Special Edition 	3,583 	343 	87.85%
406870 	Eventide: Slavic Fable 	358 	17 	87.84%
320760 	Tokyo School Life 	574 	35 	87.83%
311800 	Black Ice 	305 	13 	87.82%
760890 	Hello Charlotte: Childhood's End 	127 	1 	87.82%
38740 	EDGE 	1,672 	141 	87.81%
665270 	Barrage Musical ～A Fantasy of Tempest～ 	222 	7 	87.81%
259740 	Nightmares from the Deep: The Cursed Heart 	1,016 	76 	87.80%
388750 	BlazBlue: Chronophantasma Extend 	1,854 	160 	87.80%
608110 	Null Vector 	207 	6 	87.80%
634160 	Cattails 	264 	10 	87.80%
18040 	DeathSpank 	501 	29 	87.79%
630060 	Consummate:Missing World 	277 	11 	87.79%
685690 	Guns'n'Stories: Bulletproof VR 	221 	7 	87.79%
373420 	Divinity: Original Sin Enhanced Edition 	8,259 	880 	87.78%
434650 	Lost Castle 	10,613 	1,159 	87.77%
220240 	Far Cry® 3 	42,674 	5,119 	87.76%
284160 	BeamNG.drive 	11,233 	1,234 	87.76%
8850 	BioShock 2 	8,178 	876 	87.73%
250260 	Jazzpunk: Director's Cut 	3,859 	379 	87.73%
464360 	3030 Deathwar Redux - A Space Odyssey 	274 	11 	87.73%
485040 	Nurse Love Addiction 	413 	22 	87.73%
639270 	Operation Warcade VR 	158 	3 	87.73%
285740 	Kitty Powers' Matchmaker 	553 	34 	87.72%
304240 	Resident Evil / biohazard HD REMASTER 	5,246 	537 	87.71%
571530 	Superdimension Neptune VS Sega Hard Girls 	506 	30 	87.71%
493340 	Planet Coaster 	18,811 	2,164 	87.70%
674520 	Fight'N Rage 	337 	16 	87.70%
45700 	Devil May Cry 4 	1,559 	132 	87.69%
469820 	Genital Jousting 	3,732 	367 	87.69%
583760 	Slash It 2 	672 	45 	87.69%
564310 	Serious Sam Fusion 2017 (beta) 	1,201 	96 	87.68%
300 	Day of Defeat: Source 	9,488 	1,038 	87.67%
40990 	Mafia 	1,079 	84 	87.67%
211600 	Thief Gold 	1,473 	124 	87.65%
397350 	Lords of the Realm II 	334 	16 	87.65%
418190 	Helen's Mysterious Castle 	419 	23 	87.64%
294660 	Putt-Putt Saves The Zoo 	295 	13 	87.63%
20500 	Red Faction: Guerrilla Steam Edition 	6,189 	653 	87.62%
252150 	Grimm 	4,493 	457 	87.62%
415170 	Engare 	185 	5 	87.62%
233150 	LUFTRAUSERS 	3,017 	291 	87.61%
702810 	Shooty Skies 	654 	44 	87.61%
1510 	Uplink 	1,530 	131 	87.60%
283940 	Freddi Fish and the Case of the Missing Kelp Seeds 	254 	10 	87.60%
357330 	Space Beast Terror Fright 	543 	34 	87.60%
512790 	Quern - Undying Thoughts 	739 	52 	87.60%
548430 	Deep Rock Galactic 	2,468 	231 	87.60%
653950 	Your Smile Beyond Twilight 	344 	17 	87.60%
302610 	Boson X 	1,267 	104 	87.59%
333260 	Marvin's Mittens 	120 	1 	87.59%
3620 	Zuma's Revenge 	367 	19 	87.58%
380670 	Final Approach 	305 	14 	87.58%
711990 	Elise the Devil 	672 	46 	87.58%
235320 	Original War 	808 	59 	87.56%
323380 	The Magic Circle 	972 	75 	87.56%
557630 	Hello Charlotte 	136 	2 	87.56%
588730 	Majotori 	225 	8 	87.55%
610360 	Zup! Zero 	1,102 	88 	87.55%
6310 	The Longest Journey 	1,030 	81 	87.54%
12710 	Overlord: Raising Hell 	858 	64 	87.54%
375950 	Viridi 	5,110 	533 	87.54%
402330 	Press X to Not Die 	1,700 	150 	87.54%
311240 	Zero Escape: Zero Time Dilemma 	1,266 	105 	87.53%
575550 	Hell Girls 	2,357 	221 	87.53%
743450 	Monster Prom 	503 	31 	87.53%
773670 	Delete 	118 	1 	87.53%
408410 	X-Morph: Defense 	502 	31 	87.51%
516600 	Bai Qu 	223 	8 	87.51%
621060 	PC Building Simulator 	2,351 	221 	87.51%
250180 	METAL SLUG 3 	4,941 	516 	87.50%
475550 	Beholder 	7,572 	828 	87.50%
590590 	Remnants of Naezith 	195 	6 	87.50%
9180 	Commander Keen Complete Pack 	663 	46 	87.48%
294810 	BlazBlue: Continuum Shift Extend 	932 	72 	87.48%
311870 	Super Trench Attack! 	922 	71 	87.48%
777590 	众生 	165 	4 	87.48%
237990 	The Banner Saga 	9,103 	1,016 	87.47%
542260 	The Herbalist 	324 	16 	87.47%
268400 	Panzer Corps 	899 	69 	87.46%
643880 	Strikey Sisters 	260 	11 	87.44%
587620 	OKAMI HD / 大神 絶景版 	1,896 	174 	87.42%
220740 	Chaos on Deponia 	1,265 	107 	87.41%
219910 	Edna & Harvey: Harvey's New Eyes 	1,493 	131 	87.40%
337930 	Nameless ~The one thing you must recall~ 	426 	25 	87.40%
368570 	Beat Da Beat 	258 	11 	87.40%
496350 	Supipara - Chapter 1 Spring Has Come! 	147 	3 	87.40%
584980 	Late Shift 	2,987 	296 	87.40%
793720 	U L T R A _ H A R D C O R E 	258 	11 	87.40%
224460 	Contrast 	3,708 	379 	87.39%
639650 	1982 	504 	32 	87.39%
207530 	Noitu Love 2 Devolution 	436 	26 	87.38%
248860 	NEO Scavenger 	2,740 	269 	87.38%
404480 	SC2VN - The eSports Visual Novel 	767 	57 	87.38%
497780 	Recursed 	114 	1 	87.38%
641960 	BOXVR 	244 	10 	87.38%
244870 	Electronic Super Joy 	2,999 	299 	87.36%
312610 	METAL SLUG X 	1,344 	116 	87.36%
378610 	Valley 	2,181 	207 	87.36%
237110 	Mortal Kombat Komplete Edition 	11,448 	1,323 	87.34%
265930 	Goat Simulator 	44,861 	5,642 	87.34%
364930 	Koi-Koi Japan [Hanafuda playing cards] 	660 	47 	87.34%
774091 	Ostalgie: The Berlin Wall 	189 	6 	87.34%
378720 	Thea: The Awakening 	2,227 	213 	87.33%
423230 	Furi 	3,004 	301 	87.33%
298630 	The Escapists 	11,446 	1,325 	87.32%
396900 	GRIP 	1,029 	84 	87.32%
667600 	Sky Force Reloaded 	340 	18 	87.32%
6220 	FlatOut 	1,688 	154 	87.31%
605450 	In Death 	241 	10 	87.31%
781440 	OH MY GOD, LOOK AT THIS KNIGHT 	420 	25 	87.31%
33120 	Alien Shooter 2: Reloaded 	809 	62 	87.30%
433000 	Lost Lands: The Golden Curse 	327 	17 	87.30%
326460 	ShellShock Live 	9,511 	1,089 	87.29%
645090 	Zup! 5 	1,312 	114 	87.29%
214340 	Deponia 	6,584 	730 	87.27%
670160 	D'LIRIUM 	349 	19 	87.27%
12120 	Grand Theft Auto: San Andreas 	22,322 	2,726 	87.26%
17470 	Dead Space 	8,207 	931 	87.26%
38600 	Faerie Solitaire 	2,102 	201 	87.26%
22180 	Penumbra: Overture 	1,492 	134 	87.25%
343780 	Cat Goes Fishing 	1,637 	150 	87.24%
420290 	Blackwake 	7,967 	903 	87.24%
423880 	Carpe Diem 	6,136 	679 	87.23%
650700 	Yume Nikki 	1,412 	126 	87.22%
239070 	Hammerwatch 	4,944 	536 	87.21%
273570 	Descent 	237 	10 	87.21%
564230 	Fire Pro Wrestling World 	907 	73 	87.20%
252130 	Divide by Sheep 	615 	44 	87.19%
340520 	Tallowmere 	542 	37 	87.19%
436670 	The Legend of Heroes: Trails in the Sky the 3rd 	356 	20 	87.19%
50620 	Darksiders 	8,256 	945 	87.18%
364390 	Downfall 	434 	27 	87.18%
80 	Counter-Strike: Condition Zero 	10,206 	1,191 	87.17%
525510 	Guns, Gore and Cannoli 2 	477 	31 	87.17%
745850 	KARAKARA2 	248 	11 	87.17%
377660 	Blockwick 2 	108 	1 	87.16%
543260 	Wonder Boy: The Dragon's Trap 	663 	49 	87.15%
2390 	Heretic: Shadow of the Serpent Riders 	353 	20 	87.14%
19830 	Tom Clancy's Rainbow Six 3: Gold Edition 	732 	56 	87.14%
462770 	Pyre 	3,323 	346 	87.14%
20920 	The Witcher 2: Assassins of Kings Enhanced Edition 	32,366 	4,095 	87.13%
354400 	Tadpole Treble 	208 	8 	87.13%
505700 	Anyland 	208 	8 	87.13%
20570 	Warhammer 40,000: Dawn of War II - Chaos Rising 	1,522 	140 	87.12%
107800 	Rochard 	1,450 	132 	87.12%
236430 	DARK SOULS™ II 	29,174 	3,674 	87.12%
407330 	Sakura Dungeon 	867 	70 	87.11%
494150 	The Thrill of the Fight 	567 	40 	87.11%
597230 	Shotgun Legend 	123 	2 	87.11%
625980 	Yomawari: Midnight Shadows 	138 	3 	87.10%
2630 	Call of Duty 2 	2,060 	201 	87.09%
15130 	Beyond Good & Evil 	1,598 	149 	87.09%
39000 	Moonbase Alpha 	9,412 	1,103 	87.08%
62100 	Chime 	544 	38 	87.08%
254460 	Obscure 	544 	38 	87.08%
347830 	Fairy Fencer F 	1,944 	188 	87.08%
503400 	Four Last Things 	166 	5 	87.08%
80350 	Blackwell Convergence 	256 	12 	87.07%
357600 	Unium 	256 	12 	87.07%
368370 	Her Story 	4,491 	490 	87.07%
529520 	Mutant Football League 	280 	14 	87.07%
205190 	Rocksmith 	832 	67 	87.06%
576770 	Low Magic Age 	705 	54 	87.06%
228200 	Company of Heroes 	1,309 	118 	87.05%
12140 	Max Payne 	3,217 	338 	87.04%
287700 	METAL GEAR SOLID V: THE PHANTOM PAIN 	34,505 	4,418 	87.04%
397430 	Zoombinis 	381 	23 	87.04%
269050 	Year Walk 	1,397 	128 	87.03%
342300 	Zombie Kill of the Week - Reborn 	682 	52 	87.03%
489610 	Chicken Assassin: Master of Humiliation 	391 	24 	87.02%
15370 	Heroes of Might & Magic V: Tribes of the East 	640 	48 	87.01%
350910 	Streets of Fury EX 	265 	13 	87.00%
375130 	Tin Star 	216 	9 	87.00%
672730 	Find You 	265 	13 	87.00%
410820 	Starward Rogue 	356 	21 	86.99%
25830 	Knights of Honor 	852 	70 	86.98%
300550 	Shadowrun: Dragonfall - Director's Cut 	3,176 	336 	86.97%
544970 	Milkmaid of the Milky Way 	176 	6 	86.97%
284050 	Sanitarium 	275 	14 	86.96%
341000 	Mad Games Tycoon 	2,847 	297 	86.96%
561080 	The Price of Freedom 	251 	12 	86.96%
3390 	Feeding Frenzy 2: Shipwreck Showdown Deluxe 	286 	15 	86.95%
321480 	Sigils of Elohim 	791 	64 	86.95%
367570 	oO 	772 	62 	86.95%
41070 	Serious Sam 3: BFE 	14,270 	1,754 	86.94%
265210 	Viscera Cleanup Detail: Santa's Rampage 	3,454 	371 	86.94%
349680 	Supercharged Robot VULKAISER 	201 	8 	86.94%
464060 	RUINER 	2,949 	310 	86.94%
477130 	Surge 	201 	8 	86.94%
259060 	Dominions 4 	1,181 	106 	86.93%
417860 	Emily is Away 	25,734 	3,282 	86.93%
474750 	Reigns 	4,319 	477 	86.93%
